ID,specifypositive_April2020,specifypositive_May2020,specifypositive_Nov2020,specifypositive_April2021,Corpus,clean_text,char_len,word_len,containsJunkWord,dup_idx,similar_idx,dup_similar_idx,FINAL_CLUSTER_ID,Seed_Q1,Seed_Q2,Dist_to_Center,Cohesion,FREQ,COVERAGE
f38e188d,,,,Spent more family time,Spent more family time,spend family time,22,4,0,['f38e188d'],"['0d5e13ed', '2f5850be', '397d3e2b', '3acebd1a', '3eb4082e', '4034203f', '4769f8f3', '48e8dff1', '51360fce', '810dd3b9', '8cea2e90', 'a5bf5ba6', 'df2c8c8d', 'e0c3376b', 'e4181010', 'ebec467b', 'f0ec97f7', 'f1d55dae', 'f38e188d']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f3b4cbbf,,,,we spent more time together ,we spent more time together,spend time together,27,5,0,"['0392b69b', 'e9425377', 'f3b4cbbf']",-1,"('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f3df1735,"No school, parents home more",Home more,Time off school!,,"No school, parents home more. Home more. Time off school!.",school parents home home time school,58,10,0,['f3df1735'],"['c081f607', 'c34385e3', 'f3df1735']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f416a43b,More time with family and more time to play,"More free time to play, less stress about getting places on time",More free time,More family time,"More time with family and more time to play. More free time to play, less stress about getting places on time. More free time. More family time",time family time play free time play less stress get place time free time family time,143,27,0,['f416a43b'],"['e7dd0ee1', 'f416a43b']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f4b4d4b8,more helpful to me around house,cleaning more,closer to me and siblings and grandparent,closeness among family members,more helpful to me around house. cleaning more. closer to me and siblings and grandparent. closeness among family members,helpful around house clean close sibling grandparent closeness among family member,121,19,0,['f4b4d4b8'],['f4b4d4b8'],"('f4b4d4b8',)",58,much kind sibling lot care sympathy towards other close family within household caring way,isolation son enjoy time his parent .. close .. well appreciation family friend not take small thing grant,0.211,0.79,4,0.6182380216383307
f5331d90,Baking together,,,,Baking together.,bake together,16,2,0,['f5331d90'],['f5331d90'],"('f5331d90',)",61,lunch together daily since work home family time .. family time family dinner .. family time family time fun,play time we cook together relaxed family tine time together which great,0.236,0.829,3,0.46367851622874806
f5aa5237,Greater time spent with parents and siblings,Greater time with parents and sibling,Greater time with parents,Greater time at home with parents (me) working from home,Greater time spent with parents and siblings. Greater time with parents and sibling. Greater time with parents. Greater time at home with parents (me) working from home,great time spend parent sibling great time parent sible great time parent great time home parent work home,168,27,0,['f5aa5237'],['f5aa5237'],"('f5aa5237',)",59,great time spend parent sibling great time parent sible great time parent great time home parent work home,time home together time step sibling work home home time home together work home time together,0.112,0.866,3,0.46367851622874806
f620fae1,,,More time with parents (less commuting),,More time with parents (less commuting).,time parent less commute,40,6,0,['f620fae1'],['f620fae1'],"('f620fae1',)",38,bonding parent time together .. when class cancel time together time which give we time grow together,bonding time parent time learn explore,0.31,0.732,7,1.0819165378670788
f657a54b,,,,he spent more time on technology,he spent more time on technology,spend time technology,32,6,0,['f657a54b'],['f657a54b'],"('f657a54b',)",27,spend time mum,spend time mummy daddy lot attention spending lot time mummy daddy,0.326,0.709,8,1.2364760432766615
f6ae6177,,,"More time for family, can relax more",,"More time for family, can relax more.",time family can relax,37,7,0,['f6ae6177'],"['73192269', '836a3216', 'a5bf5ba6', 'b9ff07d3', 'f6ae6177']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
f7550897,lots of playtime with parents,,,spending more time with family,lots of playtime with parents.   spending more time with family,lot playtime parent spend time family,63,10,0,['f7550897'],['f7550897'],"('f7550897',)",23,time family healthy eating time spend parent opportunity independent learning,time home spend family member get daily walk which rarely time spend parent explore local area,0.239,0.786,6,0.9273570324574961
f7d92978,Spending more time with family,Spending more time at home with family,More time with family,Spending more time with family,Spending more time with family. Spending more time at home with family. More time with family. Spending more time with family,spend time family spend time home family time family spending time family,125,21,0,['f7d92978'],"['06c087cd', '22522c79', '45f017b6', '491c3d2b', '5f51a10e', '7fb490c4', '836a3216', '8bdf61d2', 'ad8b5547', 'bec630b3', 'e0b5edd2', 'ebec467b', 'f7d92978']","('003f374a', '029bb673', '02db28c6', '0392b69b', '048cc53e', '05cdcc1f', '06c087cd', '071e3602', '072aebda', '08fbb8d0', '0936b07b', '0a10fc9c', '0a56204e', '0c12e561', '0c21174d', '0d5e13ed', '0e30ad18', '0e41aba4', '13247fd2', '1513dda8', '174cc1b5', '17543abb', '185e4e8f', '18906566', '18db7502', '18de9c74', '1cb86553', '1d9cd0e5', '1f3e26a6', '1f4d9545', '221c01e8', '22522c79', '241c11ef', '25cfac54', '264d83c3', '269da6ca', '27d91d24', '28a5d9b5', '28c1707f', '292f3359', '295b3f09', '29738d0c', '2af446fc', '2bece59f', '2d5bff51', '2e3da6e2', '2e4c756e', '2f5850be', '32e9b9e1', '347fb114', '35694822', '363fa0d8', '36779c8e', '37691b1a', '3943faca', '397d3e2b', '3acebd1a', '3b8e0033', '3ba0fb65', '3dd9eb49', '3eb4082e', '4034203f', '4264d3af', '43052eda', '45706e4f', '45816dc6', '45f017b6', '469c956f', '46cd06b6', '4769f8f3', '48e8dff1', '491c3d2b', '4a03bbb4', '4c3d1512', '4e46ef8f', '4f48c4b4', '51360fce', '52ed3607', '538b2373', '53ac3278', '54513b65', '54f37682', '59e6138e', '5b586b16', '5bb4320d', '5bd6114d', '5cb6ff1b', '5d222665', '5f51a10e', '5f9d0a82', '6460517c', '64fa9c54', '65775a9a', '66295252', '6697552d', '66f84373', '6740df2d', '67a9056d', '682b5d1f', '697134a6', '699abd7c', '69a58c79', '6a679f9d', '6d3c6d7e', '6f15ea17', '6fd02cd8', '7033ce3b', '73192269', '7334e2e9', '75472bba', '754d7c67', '760450ca', '779d51aa', '7860817a', '794640cc', '7a039fce', '7c1b8f5d', '7efff55c', '7fb490c4', '7fcc149c', '7ffb475a', '810dd3b9', '829e4241', '836a3216', '838d9b7b', '84aca67d', '852213c5', '85666fb0', '87ed18de', '8b9dc971', '8bdf61d2', '8c456bf2', '8cea2e90', '8e467404', '8e70fdd9', '8fe03154', '8fe4d364', '90c4b9b3', '932b8550', '935ca72d', '938dca7f', '94c0914b', '95b5fe53', '971745a4', '9734970a', '97a7203f', '98332819', '9c8605b5', '9f6b05ed', '9fbc27f5', 'a2275050', 'a3f22538', 'a4c7e233', 'a4e7ce46', 'a4e9e3e9', 'a52c2ee6', 'a5bf5ba6', 'a5e1cec7', 'a8970c99', 'a94705a8', 'abc4d30e', 'aca8cf18', 'ad472c2d', 'ad6b4799', 'ad8b5547', 'ae0d6fed', 'ae367a03', 'ae8a0784', 'aea8f093', 'b049f6f4', 'b2abb5cb', 'b34f618b', 'b878f49c', 'b8f6a693', 'b9ff07d3', 'bde4afb8', 'bec630b3', 'bfd9d3e3', 'c07f2770', 'c081f607', 'c14a5de7', 'c1bbc406', 'c21109e8', 'c27f9879', 'c34385e3', 'c46fa1ee', 'c4b7a2f0', 'c52f791e', 'c59b9a3c', 'c6a3f8db', 'ca39439b', 'ca8be6c6', 'cd6d7c07', 'cdd3aded', 'cf8a5129', 'd1c0dce4', 'd2b1080c', 'd2faf395', 'd355f95d', 'd46cb66b', 'd4fcc811', 'd7222c42', 'd860d839', 'd8892cc8', 'dbc229bb', 'dcfa6e80', 'dd07bdc3', 'dd21edee', 'dea853a5', 'df2c8c8d', 'e0b5edd2', 'e0c3376b', 'e1504783', 'e3389222', 'e38567a0', 'e4181010', 'e4e1cc53', 'e5aeeab4', 'e5eaa80b', 'e68248f3', 'e7dd0ee1', 'e89552ae', 'e9167b03', 'e9425377', 'e9a687cc', 'ea5db3e0', 'eb08c20f', 'ebec467b', 'ec1a36e1', 'ec9ba052', 'ed0b4c8d', 'ed6e242d', 'ee4dd603', 'f0859a57', 'f0ec97f7', 'f110ea06', 'f1d55dae', 'f31caec6', 'f38e188d', 'f3b4cbbf', 'f3df1735', 'f416a43b', 'f6ae6177', 'f7d92978', 'fd8c7e51', 'ff16ea75', 'ff4d38e7')",0,family time,feel away bully school family time family time ..,0.159,0.739,254,39.258114374034
